cost,used,purchase_type_id,ticket_type_id,purchase_date,visitor_id,event_id,for_sale,ean-13
9.0,1,3,3,2024-11-13,79811,170,0,1790809002722
6.5,0,2,1,2023-11-01,79812,170,1,4761763391442
6.0,0,3,1,2024-02-03,79813,170,0,2888789652350
9.0,0,2,3,2023-12-22,79814,170,1,8835314224910
6.5,0,1,1,2023-10-06,79815,170,0,5821465334946
7.0,0,1,3,2024-02-29,79816,170,0,2954734214255
9.0,0,2,1,2024-05-29,79817,170,0,7970333304496
10.0,0,2,3,2024-02-15,79818,170,0,6919948757926
5.0,1,3,1,2024-10-19,79819,170,0,4124905884367
8.5,1,1,1,2024-05-18,79820,170,0,5003614108036
9.5,0,2,3,2023-08-19,79821,170,0,2464895414460
10.0,0,1,1,2025-05-11,79822,170,1,8262441138542
9.0,0,2,1,2023-10-07,79823,170,0,4581907405283
7.0,0,2,1,2024-08-24,79824,170,0,4908380040532
5.5,0,2,1,2024-11-29,79825,170,0,8387932876300
5.0,1,2,3,2024-01-01,79826,170,0,6140453803694
5.5,1,3,1,2025-04-11,79827,170,0,5484728335876
5.0,0,1,3,2024-02-20,79828,170,1,8791148335716
10.0,0,1,3,2024-01-30,79829,170,1,4881926331380
6.5,0,2,3,2024-02-19,79830,170,0,5899046389534
8.0,1,1,1,2023-07-05,79831,170,0,2254407270820
7.0,0,2,1,2024-08-30,79832,170,0,3891569149767
10.0,1,1,3,2024-01-09,79833,170,0,2785025779235
6.5,1,1,1,2023-05-27,79834,170,0,7008094991936
6.5,1,3,3,2023-11-18,79835,170,0,5526028514007
7.0,0,1,1,2024-08-02,79836,170,0,1343124026162
5.0,0,1,1,2024-05-31,79837,170,1,4797606483829
5.5,0,3,3,2024-11-25,79838,170,1,8876626785281
5.5,1,2,3,2025-01-16,79839,170,0,3179494697854
9.5,0,3,1,2023-10-27,79840,170,0,3229884535889
7.5,1,2,1,2023-05-17,79841,170,0,6473235745929
7.0,0,2,3,2025-04-25,79842,170,0,6444307404007
6.5,1,2,1,2024-11-18,79843,170,0,6068700145675
7.5,0,1,1,2024-05-31,79844,170,0,6191262040572
5.0,1,3,3,2023-08-05,79845,170,0,7383248998269
9.0,1,2,3,2024-03-13,79846,170,0,3977655516784
7.0,1,3,1,2023-12-20,79847,170,0,8543517944754
9.5,1,2,1,2023-09-17,79848,170,0,2321867753220
6.0,0,1,3,2023-11-25,79849,170,1,4984310215768
5.0,1,3,1,2024-06-20,79850,170,0,8995810868670
9.5,1,1,1,2023-12-03,79851,170,0,1403960379883
7.0,0,3,3,2024-02-28,79852,170,1,7928361373905
10.0,1,2,3,2024-08-14,79853,170,0,6263095660413
9.0,1,2,1,2024-07-24,79854,170,0,3399526720921
8.5,0,3,1,2023-09-10,79855,170,0,1316076955185
6.0,1,1,1,2024-09-26,79856,170,0,7704239909934
9.0,0,2,3,2024-05-05,79857,170,0,6232558795940
8.0,1,2,1,2023-08-23,79858,170,0,1600906345762
6.0,1,3,1,2024-01-26,79859,170,0,4735766934739
7.5,0,1,1,2024-01-13,79860,170,1,2765367881634
7.5,1,1,3,2024-09-07,79861,170,0,7801486764543
7.0,0,2,3,2024-03-04,79862,170,0,8055032060351
6.5,1,1,3,2024-07-05,79863,170,0,9869133666769
10.0,1,1,3,2024-05-23,79864,170,0,5318076991591
5.0,0,2,3,2023-12-01,79865,170,0,8772877187296
5.0,0,2,1,2023-11-13,79866,170,0,4537113956081
7.0,1,2,1,2025-04-09,79867,170,0,7467035322269
7.0,0,3,3,2025-02-24,79868,170,0,8332039285990
10.0,0,3,3,2024-10-09,79869,170,1,3690508295886
5.5,0,3,3,2024-06-05,79870,170,0,2614146678711
5.5,1,1,3,2023-11-06,79871,170,0,8167235039650
9.5,0,2,1,2024-08-25,79872,170,1,5073965896493
10.0,1,2,1,2023-07-24,79873,170,0,6773712231027
5.5,0,2,1,2023-12-12,79874,170,1,1951960239567
6.5,0,3,1,2023-07-02,79875,170,0,9582935510797
10.0,0,2,1,2024-08-05,79876,170,0,4757215914885
5.0,0,1,3,2023-09-10,79877,170,0,7562463048246
9.0,0,1,1,2023-12-05,79878,170,0,4954699548652
5.0,0,3,1,2023-11-12,79879,170,0,4229617015521
8.0,1,2,3,2023-08-24,79880,170,0,2863254923223
9.5,0,1,3,2024-10-24,79881,170,0,5787093857562
5.0,0,3,1,2023-12-24,79882,170,0,3622678029152
7.0,0,3,1,2025-04-02,79883,170,1,5425424786074
5.5,1,3,3,2025-01-16,79884,170,0,9650869076848
8.0,0,2,1,2023-10-23,79885,170,0,8016194327515
6.0,1,2,1,2023-09-28,79886,170,0,4222461689865
9.5,1,2,1,2024-03-01,79887,170,0,9343255036080
8.0,0,1,1,2025-04-20,79888,170,0,6519652184175
8.0,0,3,1,2024-07-29,79889,170,0,2727705621195
7.0,0,2,3,2024-08-05,79890,170,0,6343087927383
8.0,1,1,3,2024-12-14,79891,170,0,1214642911847
6.5,1,3,1,2024-01-31,79892,170,0,4438988970540
6.0,0,3,1,2025-05-11,79893,170,1,9848435554060
9.0,1,1,1,2025-03-20,79894,170,0,9108444623084
7.5,1,2,1,2024-07-18,79895,170,0,2193998647884
5.0,1,3,3,2025-05-04,79896,170,0,3700742786511
9.5,0,2,3,2024-10-08,79897,170,1,9903202776611
9.0,0,1,1,2023-06-14,79898,170,0,2139310313401
10.0,1,1,1,2024-07-03,79899,170,0,6454905327691
9.5,0,1,3,2024-07-17,79900,170,0,9391505958694
6.5,0,3,1,2025-01-19,79901,170,0,1263147380779
10.0,0,2,3,2023-08-31,79902,170,0,4064831186940
7.0,1,2,1,2024-12-09,79903,170,0,4905113248135
7.0,0,3,3,2025-03-19,79904,170,1,1567543630132
10.0,0,2,1,2023-12-08,79905,170,0,7811812468686
6.5,0,1,1,2024-11-14,79906,170,0,3065207410224
6.5,0,3,1,2023-12-21,79907,170,0,6302027134172
5.0,1,2,3,2024-04-27,79908,170,0,3259231957082
5.5,1,1,3,2024-12-20,79909,170,0,6199599832718
7.5,1,2,3,2024-04-15,79910,170,0,3976855448924
5.0,0,1,1,2024-01-02,79911,170,0,5056067014965
5.0,0,2,3,2024-03-26,79912,170,0,9884381541511
5.0,0,1,3,2023-10-12,79913,170,0,5589985367999
6.5,1,3,1,2024-01-24,79914,170,0,5949575796282
7.0,0,2,3,2025-03-24,79915,170,0,1712216873333
7.0,1,3,1,2023-09-11,79916,170,0,3778118492449
8.0,1,1,1,2023-11-27,79917,170,0,9895837582987
6.5,1,1,3,2023-10-12,79918,170,0,3562209391870
8.0,1,1,3,2023-10-30,79919,170,0,8869543609303
9.5,0,3,1,2025-01-14,79920,170,0,4184093950753
9.0,0,2,3,2025-03-03,79921,170,0,6622862060721
5.0,1,2,3,2024-07-09,79922,170,0,2751126037914
6.5,1,2,3,2024-05-30,79923,170,0,9014218656010
5.5,1,3,3,2024-09-30,79924,170,0,1377491360150
7.5,0,1,3,2023-07-29,79925,170,1,6484039279991
5.5,1,2,1,2023-12-31,79926,170,0,4930476099987
7.0,0,1,3,2024-11-04,79927,170,1,2229133163171
10.0,1,1,1,2023-10-29,79928,170,0,4112396506366
6.5,0,3,1,2024-02-23,79929,170,0,3811822453427
7.0,0,2,3,2024-07-22,79930,170,0,1474226926331
7.0,0,1,1,2023-12-09,79931,170,0,7984787428355
6.5,1,1,3,2024-04-17,79932,170,0,9593460088314
9.5,0,2,1,2025-05-11,79933,170,1,3658491253018
5.0,1,2,3,2025-04-20,79934,170,0,8577579457533
8.0,0,3,1,2024-02-21,79935,170,0,5909394018899
6.5,1,3,3,2024-08-23,79936,170,0,5829892168060
6.0,1,3,1,2024-10-07,79937,170,0,3178763832892
7.5,1,3,3,2024-09-23,79938,170,0,8470942782030
5.5,0,2,1,2025-02-22,79939,170,0,3153156332689
6.5,1,1,1,2025-05-10,79940,170,0,9220171022596
6.0,1,2,3,2024-04-10,79941,170,0,5579928070179
5.5,0,3,1,2024-04-01,79942,170,0,6819607187603
9.5,1,2,1,2025-01-01,79943,170,0,8284439273256
7.5,1,3,1,2024-08-19,79944,170,0,1373497371889
7.5,1,2,3,2024-10-21,79945,170,0,6285490412321
10.0,1,1,3,2024-10-18,79946,170,0,4085152627366
7.0,0,2,1,2023-06-23,79947,170,1,8158388712495
8.5,1,2,1,2024-05-06,79948,170,0,3690591435132
10.0,1,1,1,2025-01-08,79949,170,0,9472160599700
6.0,0,3,1,2023-09-04,79950,170,0,1710435348381
6.0,0,2,1,2024-04-10,79951,170,1,3535954930987
9.5,1,2,1,2023-10-29,79952,170,0,2625044244747
7.0,0,3,3,2023-05-29,79953,170,0,4848776622013
6.5,1,1,3,2024-10-06,79954,170,0,3484682069812
6.5,1,3,1,2024-06-21,79955,170,0,6739936445809
8.5,0,2,3,2025-02-09,79956,170,1,1049980436230
10.0,1,1,3,2025-02-07,79957,170,0,1969091499938
6.5,1,2,3,2024-04-08,79958,170,0,5275595530369
8.0,0,1,3,2024-12-31,79959,170,0,2876315561774
9.0,0,1,3,2024-05-06,79960,170,1,9158629386841
8.5,1,1,3,2024-09-29,79961,170,0,9321638951658
6.5,1,1,1,2023-11-15,79962,170,0,7018139746527
8.5,0,1,1,2025-04-02,79963,170,0,4361295149781
6.0,0,3,1,2025-04-04,79964,170,0,3412637519002
9.5,1,1,1,2023-08-18,79965,170,0,4701093397661
7.0,1,1,1,2024-06-11,79966,170,0,3692944574531
5.5,0,2,1,2024-06-12,79967,170,1,9544328337916
6.0,0,2,1,2025-01-04,79968,170,0,8290604021627
5.5,0,2,3,2023-09-19,79969,170,0,8295447769234
8.5,0,3,3,2024-10-07,79970,170,0,3270490377696
8.5,1,1,3,2025-01-31,79971,170,0,8281655278597
9.5,0,1,3,2023-09-07,79972,170,0,2128897010337
8.0,0,2,1,2023-06-05,79973,170,0,8166143579351
6.5,1,2,3,2024-11-23,79974,170,0,7682830442489
7.0,1,2,3,2024-08-01,79975,170,0,2821373682840
5.5,1,1,3,2023-08-22,79976,170,0,6228647553048
8.0,0,2,1,2024-03-12,79977,170,1,2883215994677
7.0,1,1,1,2024-04-17,79978,170,0,1860111848320
6.0,1,1,1,2023-11-19,79979,170,0,3648662723543
7.5,1,3,1,2023-09-06,79980,170,0,1439041041803
9.5,1,1,1,2024-03-24,79981,170,0,9370601921481
5.5,1,1,3,2024-09-11,79982,170,0,9350080831930
6.5,1,3,1,2024-12-04,79983,170,0,1028671716168
6.5,1,1,1,2024-07-01,79984,170,0,2217176464319
9.0,1,2,3,2024-10-09,79985,170,0,8154134841427
5.5,1,1,1,2024-09-25,79986,170,0,6936524764110
5.5,1,1,1,2024-04-07,79987,170,0,8328888519106
7.5,0,2,1,2024-12-12,79988,170,0,1170886750411
5.5,0,1,1,2025-02-09,79989,170,0,5766001662466
6.0,1,1,1,2025-03-12,79990,170,0,8447872248054
10.0,0,3,3,2023-08-19,79991,170,1,6638067497510
5.0,1,2,1,2023-11-30,79992,170,0,3886707021795
6.0,1,3,1,2023-10-29,79993,170,0,9481187888820
5.5,0,2,1,2024-03-07,79994,170,0,8555778821536
5.5,1,1,3,2024-11-16,79995,170,0,3372541583761
8.5,1,3,1,2024-01-18,79996,170,0,4155338698814
5.0,0,1,1,2023-06-05,79997,170,0,6493975232496
9.5,1,3,3,2024-05-15,79998,170,0,2941840673823
7.5,0,1,1,2025-01-02,79999,170,0,7177572464402
9.5,1,3,3,2025-01-21,80000,170,0,8105444288023
9.5,1,1,3,2025-03-30,80001,170,0,1272945934273
6.5,0,2,3,2025-01-17,80002,170,1,6288623568807
7.0,1,2,1,2023-11-18,80003,170,0,7265801752015
9.5,1,1,1,2024-04-13,80004,170,0,5226022306633
9.0,0,3,1,2025-01-07,80005,170,0,7111270816696
5.5,1,2,1,2025-02-07,80006,170,0,7665959410070
10.0,0,1,3,2025-02-13,80007,170,0,6108958441161
5.0,1,2,1,2023-06-23,80008,170,0,5526401560015
9.5,0,1,3,2024-03-21,80009,170,0,4424758239457
5.5,0,2,1,2024-09-28,80010,170,1,7855067290067
8.5,1,2,1,2023-10-08,80011,170,0,3272560155420
5.5,1,1,1,2024-07-04,80012,170,0,5933979759798
8.5,0,3,3,2024-11-04,80013,170,1,8668090991299
5.0,1,3,3,2024-08-12,80014,170,0,4308071152671
7.5,1,2,1,2023-10-25,80015,170,0,9610691752008
8.0,0,2,3,2025-03-12,80016,170,0,6359742347531
9.5,0,1,3,2023-10-16,80017,170,0,8660237673094
10.0,1,2,1,2024-02-29,80018,170,0,8427233827448
9.0,1,3,3,2024-05-25,80019,170,0,3211220115276
9.0,1,3,1,2025-04-13,80020,170,0,1580588628387
8.5,1,1,3,2024-02-27,80021,170,0,1772074157689
6.5,1,1,3,2023-07-12,80022,170,0,8618978081680
7.5,0,2,1,2025-04-25,80023,170,0,9495404358432
6.0,0,1,3,2023-06-04,80024,170,0,6293891703311
10.0,1,2,3,2024-10-24,80025,170,0,4756649425662
9.0,1,2,3,2023-12-24,80026,170,0,2508399071306
5.0,0,3,1,2024-01-23,80027,170,0,1308874044773
8.0,0,1,1,2025-02-16,80028,170,1,9056149963698
6.0,0,2,3,2023-08-29,80029,170,1,3276757414562
5.0,0,2,3,2024-03-25,80030,170,0,9466937897203
5.0,1,1,1,2023-11-03,80031,170,0,2262827662235
10.0,0,2,3,2024-01-25,80032,170,0,7963985439488
5.5,0,3,3,2025-04-04,80033,170,0,8256780157392
6.0,0,1,3,2023-12-04,80034,170,0,8503811868434
5.0,1,2,3,2024-06-02,80035,170,0,3339595213291
5.5,1,2,3,2023-06-11,80036,170,0,2734762374123
6.5,0,3,3,2024-11-20,80037,170,0,4375986479260
6.0,0,2,1,2024-03-18,80038,170,1,9245544308742
7.5,1,3,1,2024-11-23,80039,170,0,6682771867163
5.0,0,1,1,2025-05-03,80040,170,0,1000078523275
5.0,1,2,3,2025-03-12,80041,170,0,5814376341842
8.5,1,3,3,2024-09-06,80042,170,0,3177443385866
8.0,0,1,1,2023-06-05,80043,170,0,5188960471678
8.0,0,3,3,2025-03-19,80044,170,0,3995072058172
8.5,0,1,3,2023-10-27,80045,170,0,1535504397861
5.0,1,1,3,2025-01-11,80046,170,0,4668812338468
9.0,0,2,3,2024-11-20,80047,170,1,3872485936570
10.0,1,1,1,2023-10-28,80048,170,0,4848158657261
10.0,1,1,1,2023-05-26,80049,170,0,8090977313706
9.0,0,1,1,2024-05-29,80050,170,0,2319884176481
9.0,1,3,1,2025-03-29,80051,170,0,7414929545822
9.0,1,2,3,2024-05-15,80052,170,0,6650593001788
6.5,0,2,3,2024-07-12,80053,170,0,6868235461563
5.0,0,1,3,2024-05-11,80054,170,1,2742493927133
9.5,1,2,3,2025-04-11,80055,170,0,1262798218380
7.5,0,3,3,2024-11-22,80056,170,1,2668186626242
8.0,0,2,1,2023-08-28,80057,170,0,7169436974617
7.5,1,2,1,2024-04-08,80058,170,0,1737327928722
9.0,1,1,3,2023-07-11,80059,170,0,6941361932423
8.0,0,1,1,2025-03-26,80060,170,0,7726034263058
7.5,0,2,3,2024-12-27,80061,170,0,2742030285322
8.5,0,3,3,2024-07-01,80062,170,1,7498750758458
7.5,1,3,3,2023-11-13,80063,170,0,2247649244996
10.0,0,3,3,2025-02-25,80064,170,0,3184614125449
6.0,1,3,1,2024-03-24,80065,170,0,2687287717909
6.0,1,1,1,2025-01-08,80066,170,0,5408235399975
9.5,0,2,3,2024-10-13,80067,170,1,7301168376981
10.0,1,2,3,2023-10-14,80068,170,0,6150353766706
6.0,0,1,3,2024-09-03,80069,170,1,2092343390787
10.0,1,1,3,2023-10-19,80070,170,0,6937353842375
10.0,1,2,3,2023-11-21,80071,170,0,7374128056447
5.0,1,1,3,2024-05-04,80072,170,0,1906544612514
9.5,0,2,1,2023-07-19,80073,170,0,2500133299936
6.5,1,2,1,2025-02-02,80074,170,0,6448393951078
7.0,1,2,3,2025-01-24,80075,170,0,6429553333963
9.5,0,1,1,2024-04-23,80076,170,1,3460404257420
9.5,1,1,1,2024-03-27,80077,170,0,9995282800363
6.5,1,2,1,2024-01-25,80078,170,0,1412875405670
7.0,0,1,3,2025-02-10,80079,170,0,5351870931501
9.5,0,2,1,2023-11-11,80080,170,1,5678353127728
5.5,0,1,1,2023-10-02,80081,170,1,9042877926139
6.0,1,2,1,2024-03-27,80082,170,0,2314622244039
9.0,0,3,3,2024-02-02,80083,170,0,6614967833466
6.5,1,1,3,2023-10-16,80084,170,0,9585106350984
6.5,1,1,1,2023-06-08,80085,170,0,1947957090960
10.0,1,2,1,2024-03-18,80086,170,0,8410218554021
9.0,1,2,3,2023-08-22,80087,170,0,1484335698541
6.5,0,3,3,2023-10-12,80088,170,0,7870429357074
5.0,0,2,1,2023-11-04,80089,170,0,9818901819475
9.5,0,1,3,2023-08-21,80090,170,0,8709955346518
6.0,0,2,3,2024-12-04,80091,170,1,3953448052716
10.0,1,2,1,2023-06-25,80092,170,0,4554397813397
6.5,1,1,3,2024-02-01,80093,170,0,1540760865215
6.5,1,3,1,2024-04-13,80094,170,0,1978992344170
9.5,1,2,1,2024-04-02,80095,170,0,2889035444307
5.0,0,3,3,2023-05-31,80096,170,0,3014388772904
7.5,0,2,3,2024-06-12,80097,170,0,1008921705839
7.5,1,1,1,2023-06-10,80098,170,0,7135410698443
8.5,0,2,1,2023-07-19,80099,170,0,2819437344985
10.0,1,1,3,2024-06-14,80100,170,0,3486642835329
9.5,0,2,1,2024-12-02,80101,170,0,5395553293377
10.0,0,2,3,2024-02-09,80102,170,0,3929761807550
8.5,1,3,1,2024-09-05,80103,170,0,5007021199884
8.0,1,2,3,2024-02-20,80104,170,0,3019394696280
10.0,0,3,1,2023-08-31,80105,170,0,9720910246643
5.5,0,3,1,2024-04-08,80106,170,0,9920367095498
8.5,0,3,3,2023-06-20,80107,170,0,2225349926380
10.0,1,2,3,2025-03-24,80108,170,0,6160354401181
8.5,0,3,1,2024-08-13,80109,170,0,9273132957167
8.0,1,1,3,2024-08-11,80110,170,0,5869963363678
7.0,1,3,1,2023-12-23,80111,170,0,8373884459708
7.0,1,2,3,2023-06-10,80112,170,0,3510227200291
9.5,0,2,1,2023-09-29,80113,170,0,3944396069246
9.5,1,3,1,2024-08-07,80114,170,0,5750072355762
5.0,1,3,3,2023-08-03,80115,170,0,1225167183193
7.0,1,1,3,2023-06-12,80116,170,0,6240169655867
6.5,1,2,3,2025-01-03,80117,170,0,6854267226468
9.5,1,1,3,2024-06-07,80118,170,0,3538026972049
7.0,1,1,1,2023-11-02,80119,170,0,2275107158008
6.0,1,1,3,2024-01-15,80120,170,0,6619512525618
9.5,0,2,1,2024-04-01,80121,170,0,7303525756917
7.5,1,1,3,2024-12-08,80122,170,0,9196397173098
7.5,1,2,1,2024-10-17,80123,170,0,3279714266436
6.0,1,2,1,2024-08-18,80124,170,0,4737049405004
10.0,1,2,1,2025-05-04,80125,170,0,3304085194206
9.5,1,2,3,2024-10-16,80126,170,0,9476279430938
8.5,1,1,3,2024-11-29,80127,170,0,9567185433136
8.5,0,2,3,2023-11-10,80128,170,0,7951116071789
10.0,1,3,1,2024-04-24,80129,170,0,7604515655998
10.0,0,2,1,2023-12-10,80130,170,1,1845854069775
5.0,1,1,1,2023-07-21,80131,170,0,2233125002164
7.5,1,2,3,2025-02-24,80132,170,0,4904981155798
7.5,1,2,3,2023-09-26,80133,170,0,5651850830907
10.0,1,1,1,2024-01-27,80134,170,0,7423418125817
8.0,1,2,1,2024-12-26,80135,170,0,9643753554547
6.0,1,3,3,2023-09-24,80136,170,0,1505087496182
6.0,1,3,1,2025-05-08,80137,170,0,6919155932245
6.0,0,1,1,2023-05-19,80138,170,0,9625080064996
5.0,1,2,3,2024-12-04,80139,170,0,9657159089372
6.0,0,1,3,2024-10-10,80140,170,1,7414446246676
6.0,0,2,3,2025-02-18,80141,170,0,3433546651813
9.0,1,3,1,2023-10-31,80142,170,0,3978040809702
9.5,0,2,1,2025-04-29,80143,170,0,9394555864401
9.5,1,2,1,2023-11-18,80144,170,0,6365281641668
7.0,0,3,3,2024-01-15,80145,170,0,6332518637607
5.5,0,3,1,2023-11-10,80146,170,0,3026912012766
6.0,1,2,3,2024-05-15,80147,170,0,2732312472914
6.5,1,1,1,2025-05-08,80148,170,0,4444495194405
5.5,0,3,3,2023-07-10,80149,170,1,7344171404640
9.5,0,2,3,2023-07-21,80150,170,0,7742484010164
10.0,0,1,1,2025-02-27,80151,170,0,3615866050841
5.0,1,1,3,2024-12-02,80152,170,0,8521155503456
7.5,0,1,3,2023-10-27,80153,170,0,2204407380727
8.0,0,1,3,2023-05-31,80154,170,0,2698830185760
7.5,0,3,1,2024-10-09,80155,170,0,7849720030498
9.0,1,1,1,2023-08-20,80156,170,0,9723652839840
7.5,0,3,1,2024-08-14,80157,170,0,6822394581083
6.0,0,2,3,2024-04-08,80158,170,0,3466971366090
9.5,0,1,1,2023-06-09,80159,170,0,6991384949894
8.5,0,2,1,2025-05-03,80160,170,1,7705970589190
5.5,0,1,1,2025-04-17,80161,170,0,8722746352770
7.0,1,2,3,2025-04-12,80162,170,0,7833589887971
9.5,1,3,1,2024-02-09,80163,170,0,8392638874514
5.5,1,1,3,2023-08-01,80164,170,0,9063496922344
9.0,0,3,1,2024-01-27,80165,170,0,6115340248976
7.0,0,1,3,2024-06-16,80166,170,0,6935405432433
5.5,0,1,3,2024-12-06,80167,170,0,7319961960414
8.0,1,3,3,2024-11-10,80168,170,0,9555718128984
10.0,0,2,3,2024-08-24,80169,170,1,4449933913776
6.5,1,2,3,2024-11-09,80170,170,0,6846878643119
7.5,1,3,1,2024-01-31,80171,170,0,6316666287103
5.5,1,2,1,2024-01-16,80172,170,0,3290286726844
6.0,0,1,3,2024-05-21,80173,170,0,3670852787492
9.5,0,1,1,2024-08-11,80174,170,0,4178792764628
5.5,0,3,1,2025-01-24,80175,170,0,1707645820008
5.5,0,3,1,2025-01-22,80176,170,1,8622041014137
7.5,1,3,3,2024-06-04,80177,170,0,7464081573065
8.0,0,3,1,2024-12-14,80178,170,1,9379095645691
8.0,1,2,3,2023-09-24,80179,170,0,2756865050230
8.0,0,3,1,2024-10-26,80180,170,0,8957271685715
6.5,1,2,1,2025-02-10,80181,170,0,6483546459739
5.5,0,2,1,2024-07-22,80182,170,0,8023011442913
9.5,1,2,3,2024-11-20,80183,170,0,4892181571381
5.5,1,3,1,2023-12-18,80184,170,0,1519770531547
9.5,1,2,1,2023-12-04,80185,170,0,9342103293071
7.5,1,1,3,2024-12-17,80186,170,0,5869392858166
7.0,0,3,3,2023-07-30,80187,170,1,9567710472055
6.0,0,1,1,2023-05-22,80188,170,0,7333489407935
5.0,0,3,3,2025-03-07,80189,170,1,5640105122388
7.0,0,2,1,2024-07-17,80190,170,1,1646435564115
8.0,0,1,3,2025-03-19,80191,170,0,4854008852905
9.0,1,2,3,2024-07-25,80192,170,0,3644533063313
5.5,0,2,1,2023-09-07,80193,170,1,1685159075894
8.5,0,1,1,2023-10-15,80194,170,1,6437449485372
9.0,0,1,3,2024-03-18,80195,170,0,2921800606418
9.0,1,1,1,2024-08-04,80196,170,0,6699130146777
9.0,0,3,3,2024-02-22,80197,170,0,9706301152346
5.0,1,2,3,2023-06-17,80198,170,0,2639501136754
5.5,0,1,1,2024-01-01,80199,170,0,2531997981285
8.0,1,1,3,2023-07-04,80200,170,0,1317429060899
20.0,0,1,2,2024-02-19,80241,171,1,4365876866509
14.0,0,1,2,2023-08-21,80242,171,1,9247205630858
11.0,0,3,2,2025-01-11,80243,171,0,2067272121709
12.0,1,3,2,2023-05-25,80244,171,0,6044925517209
18.0,1,2,2,2023-08-15,80245,171,0,4529429079372
10.0,1,3,2,2023-07-16,80246,171,0,9716681044550
19.0,1,1,2,2023-06-03,80247,171,0,9220973024712
10.0,1,2,2,2023-12-31,80248,171,0,6037195989415
14.0,0,1,2,2024-12-17,80249,171,1,8604144889919
19.0,0,2,2,2024-11-10,80250,171,0,6880204033826
12.0,0,1,2,2023-07-29,80251,171,1,1524880519401
18.0,0,2,2,2024-11-24,80252,171,0,8638315281572
12.0,1,1,2,2024-06-30,80253,171,0,1202530457252
12.0,1,2,2,2024-11-18,80254,171,0,1037150801656
10.0,0,3,2,2024-09-20,80255,171,0,4407354311606
10.0,0,1,2,2024-12-24,80256,171,0,8657962723676
17.0,1,2,2,2023-05-19,80257,171,0,4862510603774
12.0,0,3,2,2024-05-24,80258,171,0,4173331616850
17.0,0,3,2,2025-02-01,80259,171,0,2855058007528
15.0,0,1,2,2024-02-19,80260,171,0,5906340242855
11.0,0,3,2,2024-11-21,80261,171,0,8221444288968
10.0,0,1,2,2024-09-22,80262,171,0,3042383525145
19.0,1,2,2,2024-04-09,80263,171,0,6967230749762
11.0,0,2,2,2025-02-01,80264,171,1,9297899932584
11.0,0,3,2,2024-04-01,80265,171,1,1368412675281
20.0,1,3,2,2023-09-11,80266,171,0,7309682462235
19.0,0,3,2,2024-04-04,80267,171,0,8842693108923
10.0,1,2,2,2024-01-05,80268,171,0,4261503977058
13.0,1,1,2,2024-10-05,80269,171,0,2799239194510
12.0,0,3,2,2023-11-25,80270,171,0,5646543263817
14.0,1,2,2,2023-09-23,80271,171,0,2800197486790
20.0,1,3,2,2024-04-05,80272,171,0,9816551671236
12.0,1,3,2,2023-07-24,80273,171,0,6346284692285
10.0,0,2,2,2024-12-01,80274,171,0,5056007898565
20.0,0,2,2,2024-06-10,80275,171,0,4643675463066
18.0,1,3,2,2024-02-14,80276,171,0,9550995477667
12.0,1,2,2,2023-10-05,80277,171,0,1095234188359
14.0,1,3,2,2025-01-06,80278,171,0,4501176843723
14.0,0,3,2,2024-09-28,80279,171,0,3191514166346
16.0,1,2,2,2025-04-18,80280,171,0,3996697670360
6.5,0,2,1,2023-08-01,80281,171,1,2987300433229
5.0,0,1,3,2025-02-28,80282,171,0,3970855427661
6.0,0,2,3,2024-04-04,80283,171,0,6245597363151
7.5,0,1,1,2024-10-22,80284,171,0,9235468098617
5.0,1,3,1,2025-04-06,80285,171,0,8080670430930
7.5,0,2,1,2024-06-12,80286,171,1,9284861023056
6.5,1,2,1,2023-12-15,80287,171,0,6531768609873
7.0,1,1,3,2023-08-07,80288,171,0,1585156267979
5.0,0,2,1,2024-12-12,80289,171,0,4404452481897
7.0,0,3,1,2024-03-17,80290,171,0,7941078182169
5.0,1,2,1,2024-11-04,80291,171,0,5364266629506
10.0,0,3,3,2024-10-15,80292,171,1,9671164173445
8.0,1,3,1,2024-09-12,80293,171,0,4727285268022
10.0,1,1,3,2024-10-13,80294,171,0,7974189110104
6.0,1,3,3,2025-04-15,80295,171,0,8346752892075
6.0,0,1,3,2023-06-27,80296,171,0,6694437310008
5.0,0,3,3,2025-02-20,80297,171,0,5350440923380
8.5,1,3,3,2023-11-12,80298,171,0,9695133498855
7.0,1,2,1,2025-03-13,80299,171,0,1372473860077
6.0,1,1,3,2023-12-12,80300,171,0,5361262179706
5.5,0,1,1,2024-05-10,80301,171,0,3159236527106
5.0,1,2,3,2024-10-30,80302,171,0,8730288598701
10.0,1,1,3,2025-03-13,80303,171,0,2244703445056
6.5,1,3,1,2025-02-18,80304,171,0,2923422261533
7.0,1,3,1,2025-02-01,80305,171,0,1841610195984
9.5,1,1,3,2024-10-13,80306,171,0,7503493204408
9.5,0,2,1,2024-11-22,80307,171,0,9245696352261
9.5,0,1,1,2023-10-27,80308,171,0,5505676191889
7.5,1,3,1,2023-09-29,80309,171,0,4640003369774
5.0,0,3,1,2024-02-08,80310,171,0,3611669040642
10.0,1,3,1,2024-11-21,80311,171,0,5917570239843
6.0,0,2,3,2025-02-25,80312,171,0,2280441778048
5.5,1,2,3,2024-05-18,80313,171,0,3289110134018
8.5,1,2,3,2023-07-13,80314,171,0,7677089720763
7.0,1,2,3,2023-09-15,80315,171,0,4333232842691
